Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2022;8478 ;8682;11301;87219;5;2.00;1;1;0;0;54;2;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT BC INF FEM;BALONCESTO;INFANTIL ;CD OROQUIETA ESPINILLO;FEMENINO;Latina
2022;8478 ;8682;11301;87480;7;2.00;1;1;0;0;21;20;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT BC INF FEM;BALONCESTO;INFANTIL ;FENIX BASKET CLUB;FEMENINO;Latina
2022;8478 ;8682;11301;87577;8;2.00;2;0;0;2;15;64;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT BC INF FEM;BALONCESTO;INFANTIL ;REVOLUTION SMA;FEMENINO;Latina
2022;8478 ;8682;11301;87579;9;2.00;2;0;0;2;9;106;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT BC INF FEM;BALONCESTO;INFANTIL ;REVOLUTION;FEMENINO;Latina
2022;8478 ;8682;11301;88268;11;1.00;1;0;0;1;18;34;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT BC INF FEM;BALONCESTO;INFANTIL ;MATER SALVATORIS;FEMENINO;Latina
2022;8478 ;8682;11135;84160;2;10.00;4;3;1;0;15;4;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;PRINCIPOTES FC;MASCULINO;Latina
2022;8478 ;8682;11135;82531;3;9.00;3;3;0;0;11;5;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Tercio Madrileño;MASCULINO;Latina
2022;8478 ;8682;11135;84377;5;7.00;4;2;1;1;12;9;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;RUBIAS FC;MASCULINO;Latina
2022;8478 ;8682;11135;81610;1;12.00;4;4;0;0;19;5;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;Raxetos CG;MASCULINO;Latina
2022;8478 ;8682;11135;84359;4;9.00;4;3;0;1;12;10;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM LAT SAB TAR F7 SEN MAS G1;FUTBOL 7;SENIOR ;R.C.D.BEBERLY;MASCULINO;Latina
